,Unnamed: 0,player_id,player_name,games,time,gf,xg,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team,npg,npxG,xGChain,xGBuildup,season
16027,16027,750,Riyad Mahrez,30,2091,4,4.92319445218891,3,6.05650928243995,63,44,0,0,M S,Leicester City,4,4.92319445218891,11.1494294386357,3.29692663811147,2015
16028,16028,757,Jeffrey Schlupp,32,2557,3,2.29910622444004,2,1.54549335688353,40,23,4,0,D M S,Leicester City,3,2.29910622444004,7.15515974350274,3.82451427727938,2015
16029,16029,748,Wes Morgan,37,3293,2,2.28181049507111,2,0.916603406891227,25,6,1,1,D,Leicester City,2,2.28181049507111,2.86849409341812,2.12989857047796,2015
16030,16030,753,Marc AlBrighton and Hove Albion,18,1011,2,1.38669953867793,3,3.89373540319502,14,31,3,0,D M S,Leicester City,2,1.38669953867793,6.1032954165712,3.25658927299082,2015
16031,16031,784,Andy King,24,1366,2,2.06291299499571,0,0.129082044586539,14,5,1,0,M S,Leicester City,2,2.06291299499571,4.11432287283242,2.84855696558952,2015
16032,16032,956,Andrej Kramaric,13,569,2,2.06356450542808,0,0.695319816470146,23,6,0,0,F S,Leicester City,2,2.06356450542808,2.52753968723118,0.410810066387057,2015
16033,16033,747,Robert Huth,14,1184,1,1.17365163285285,0,0.0,16,0,2,0,D,Leicester City,1,1.17365163285285,0.950620632618666,0.852078750729561,2015
16034,16034,760,Marcin Wasilewski,25,1985,1,1.42176200821996,1,0.887192497029901,12,6,6,0,D S,Leicester City,1,1.42176200821996,2.4255493497476,1.98540727701038,2015
16035,16035,4439,Paul Konchesky,26,2264,1,0.194155300036073,1,0.564399695023894,5,8,3,2,D,Leicester City,1,0.194155300036073,2.51588568370789,1.84576764982194,2015
16036,16036,4456,Chris Wood,7,91,1,0.721227061003447,0,0.0,5,0,0,0,S,Leicester City,1,0.721227061003447,0.748974960297346,0.0816706400364637,2015
16037,16037,745,Kasper Schmeichel,24,2160,0,0.0,0,0.0750273698940873,0,2,0,0,GK,Leicester City,0,0.0,0.956850950606167,0.942748156376183,2015
16038,16038,746,Danny Simpson,14,1186,0,0.0440590940415859,0,0.456243220716715,2,4,4,0,D S,Leicester City,0,0.0440590940415859,0.933237168937922,0.835016943514347,2015
16039,16039,752,Daniel Drinkwater,23,1476,0,0.534087927080691,0,0.718915258068591,15,9,1,0,M S,Leicester City,0,0.534087927080691,3.89576237043366,3.25581524893641,2015
16040,16040,758,Mark Schwarzer,6,540,0,0.0,0,0.0,0,0,0,0,GK,Leicester City,0,0.0,0.0106046190485358,0.0106046190485358,2015
16041,16041,955,Ritchie de Laet,26,1881,0,0.0461221309378743,1,1.15475381724536,4,12,3,0,D S,Leicester City,0,0.0461221309378743,3.58292668871582,2.84207588806748,2015
16042,16042,1072,Nick Powell,3,36,0,0.0513298041187227,0,0.0,2,0,0,0,S,Leicester City,0,0.0513298041187227,0.0513298041187227,0.0,2015
16043,16043,1086,Dean Hammond,12,783,0,0.178775088861585,0,0.143588460981846,6,4,3,0,M S,Leicester City,0,0.178775088861585,1.22993348166347,1.12044528312981,2015
16044,16044,1759,Ben Hamer,8,720,0,0.0,0,0.0,0,0,0,0,GK,Leicester City,0,0.0,0.375188738107681,0.375188738107681,2015
16045,16045,4438,Matt Upson,5,382,0,0.059688862413168,0,0.0288601685315371,2,1,0,0,D,Leicester City,0,0.059688862413168,0.386325700208545,0.386325700208545,2015
16046,16046,4441,Matthew James,27,1884,0,1.73315284494311,1,2.19655806012452,27,37,2,1,M S,Leicester City,0,1.73315284494311,5.69606479257345,3.53425543382764,2015
16047,16047,4461,Tom Lawrence,3,47,0,0.233608670532703,0,0.0,3,0,0,0,S,Leicester City,0,0.233608670532703,0.233608670532703,0.0,2015
16048,16048,4495,Liam Moore,11,934,0,0.780514691025019,0,0.0113374395295978,4,1,4,0,D S,Leicester City,0,0.780514691025019,1.11040794756263,0.459401149302721,2015
16049,16049,4497,Anthony Knockaert,9,324,0,0.884465184062719,0,0.166900090873241,8,2,0,0,M S,Leicester City,0,0.884465184062719,1.10915961489081,0.2769536934793,2015
16050,16050,4532,Gary Taylor-Fletcher,1,16,0,0.0,0,0.0,0,0,0,0,S,Leicester City,0,0.0,0.0,0.0,2015
16051,16051,811,Saido Berahino,38,2940,14,13.841753394343,1,1.96166052110493,86,28,2,0,F M S,West Bromwich Albion,10,10.7971147904173,11.907293939963,2.43955768365413,2015
16052,16052,1008,Brown Ideye,24,1286,4,3.96993754431605,2,1.23226001299918,30,11,2,0,F S,West Bromwich Albion,4,3.96993754431605,4.5793648250401,1.57353531196713,2015
16053,16053,812,Craig Gardner,35,2697,3,3.34011538792402,4,3.3437908240594,56,35,10,0,M S,West Bromwich Albion,3,3.34011538792402,8.1550484886393,4.2306495718658,2015
16054,16054,818,Victor Anichebe,21,1019,3,1.84991128742695,1,1.33158960193396,25,18,0,0,F S,West Bromwich Albion,3,1.84991128742695,3.20671020820737,1.09431997686625,2015
16055,16055,804,Craig Dawson,29,2593,2,1.76551748812199,0,0.30513646826148,16,5,6,0,D,West Bromwich Albion,2,1.76551748812199,3.11690723896027,2.87056803703308,2015
16056,16056,904,Chris Brunt,34,2901,2,2.06037117447704,10,5.3615052960813,33,50,5,0,D F M S,West Bromwich Albion,2,2.06037117447704,6.67132345587015,4.85326854884624,2015
16057,16057,990,James Morrison,33,2567,2,1.74366948287934,1,3.09948424622416,30,37,3,0,M S,West Bromwich Albion,2,1.74366948287934,8.34445355087519,6.14542591758072,2015
16058,16058,664,Joleon Lescott,34,3060,1,2.39669742062688,2,0.549325587227941,14,2,3,0,D,West Bromwich Albion,1,2.39669742062688,3.87722657620907,3.87722657620907,2015
16059,16059,801,Graham Dorrans,21,1608,1,1.50935073103756,3,2.65424594283104,20,25,5,0,M S,West Bromwich Albion,1,0.748181893490255,4.21419533714652,2.68415554612875,2015
16060,16060,805,Jonas Olsson,13,817,1,0.369526639580727,0,0.715854892507195,3,2,2,0,D S,West Bromwich Albion,1,0.369526639580727,1.19409277196974,1.17478472646326,2015
16061,16061,806,Gareth McAuley,24,2071,1,1.1422004532069,0,0.525861550122499,8,3,2,1,D,West Bromwich Albion,1,1.1422004532069,1.66113665886223,1.62577925808728,2015
16062,16062,809,Darren Fletcher,15,1350,1,0.419699000194669,0,0.84268338419497,9,12,2,0,M,West Bromwich Albion,1,0.419699000194669,2.29599193483591,2.03799125924706,2015
16063,16063,810,Stéphane Sessegnon,28,1768,1,2.12812582589686,3,2.78120478056371,29,32,5,0,F M S,West Bromwich Albion,1,2.12812582589686,8.53175906091928,3.94611167348921,2015
16064,16064,3829,Silvestre Varela,7,330,1,0.981028588488698,0,0.359151058830321,10,6,1,0,M S,West Bromwich Albion,1,0.981028588488698,2.25584318302572,0.991014000028372,2015
